,Longitude,Latitude,Crime type
,-2.62479,50.954338,Arson
,-2.628544,50.953976,Arson
,-2.627752,50.95542,Public order
,-2.623047,50.950652,Sex Offence
,-2.619318,50.950753,ABSO
,-2.619318,50.950753,ABSO
,-2.617741,50.949871,ABSO
,-2.614846,50.949463,ABSO
,-2.616959,50.952141,ABSO
,-2.619226,50.950205,ABSO
,-2.619318,50.950753,ABSO
,-2.618135,50.951721,ABSO
,-2.616959,50.952141,ABSO
,-2.619318,50.950753,ABSO
,-2.619318,50.950753,ABSO
,-2.61704,50.950702,ABSO
,-2.616959,50.952141,ABSO
,-2.618135,50.951721,ABSO
,-2.618135,50.951721,ABSO
,-2.616959,50.952141,ABSO
,-2.618135,50.951721,Arson
,-2.61704,50.950702,Other theft
,-2.619226,50.950205,Other theft
,-2.61704,50.950702,Vehicle crime
,-2.61704,50.950702,Sex Offence
,-2.616959,50.952141,Sex Offence
,-2.615696,50.951329,Sex Offence
,-2.612489,50.955357,ABSO
,-2.620812,50.950646,ABSO
,-2.61716,50.95437,ABSO
,-2.615869,50.952578,ABSO
,-2.619636,50.954321,ABSO
,-2.620869,50.953892,ABSO
,-2.621981,50.955046,ABSO
,-2.615869,50.952578,ABSO
,-2.619636,50.954321,ABSO
,-2.615869,50.952578,ABSO
,-2.619636,50.954321,ABSO
,-2.61716,50.95437,ABSO
,-2.616722,50.953554,ABSO
,-2.620812,50.950646,ABSO
,-2.620869,50.953892,ABSO
,-2.621981,50.955046,ABSO
,-2.615869,50.952578,ABSO
,-2.614276,50.952704,Arson
,-2.621981,50.955046,Arson
,-2.61716,50.95437,Arson
,-2.620067,50.952484,Other theft
,-2.620812,50.950646,Other theft
,-2.614276,50.952704,Vehicle crime
,-2.620869,50.953892,Sex Offence
,-2.620869,50.953892,Sex Offence
,-2.627359,50.945251,ABSO
,-2.625907,50.945259,ABSO
,-2.626726,50.944742,ABSO
,-2.627359,50.945251,ABSO
,-2.624761,50.946821,ABSO
,-2.630069,50.945668,ABSO
,-2.624225,50.947219,ABSO
,-2.630726,50.946897,ABSO
,-2.625075,50.945848,ABSO
,-2.627359,50.945251,ABSO
,-2.622876,50.947424,Burglary
,-2.625075,50.945848,Arson
,-2.625075,50.945848,Arson
,-2.626914,50.943968,Arson
,-2.625907,50.945259,Arson
,-2.630069,50.945668,Arson
,-2.625075,50.945848,Arson
,-2.631589,50.945462,Sex Offence
,-2.622876,50.947424,Sex Offence
,-2.622876,50.947424,Sex Offence
,-2.633765,50.942159,ABSO
,-2.626753,50.943618,ABSO
,-2.635642,50.941034,ABSO
,-2.633681,50.941197,ABSO
,-2.626468,50.942504,ABSO
,-2.628644,50.941342,ABSO
,-2.624119,50.941393,ABSO
,-2.637201,50.941547,ABSO
,-2.637201,50.941547,ABSO
,-2.628644,50.941342,ABSO
,-2.624119,50.941393,ABSO
,-2.633765,50.942159,ABSO
,-2.628644,50.941342,ABSO
,-2.625091,50.941729,ABSO
,-2.628998,50.941187,ABSO
,-2.631414,50.940967,ABSO
,-2.6329,50.941382,ABSO
,-2.630532,50.940981,ABSO
,-2.627246,50.942131,ABSO
,-2.627994,50.940599,ABSO
,-2.63545,50.937339,ABSO
,-2.626468,50.942504,ABSO
,-2.637201,50.941547,ABSO
,-2.624119,50.941393,ABSO
,-2.624119,50.941393,ABSO
,-2.637734,50.938936,ABSO
,-2.628998,50.941187,ABSO
,-2.628644,50.941342,ABSO
,-2.635642,50.941034,ABSO
,-2.628644,50.941342,ABSO
,-2.6329,50.941382,ABSO
,-2.625432,50.942735,ABSO
,-2.627246,50.942131,ABSO
,-2.628644,50.941342,ABSO
,-2.629078,50.939739,ABSO
,-2.631414,50.940967,ABSO
,-2.628644,50.941342,ABSO
,-2.625091,50.941729,ABSO
,-2.627246,50.942131,ABSO
,-2.627742,50.940969,ABSO
,-2.637201,50.941547,ABSO
,-2.625091,50.941729,ABSO
,-2.627366,50.94053,ABSO
,-2.627366,50.94053,ABSO
,-2.637201,50.941547,ABSO
,-2.634731,50.943116,ABSO
,-2.627246,50.942131,ABSO
,-2.630532,50.940981,ABSO
,-2.638397,50.940542,ABSO
,-2.628644,50.941342,ABSO
,-2.637201,50.941547,ABSO
,-2.628644,50.941342,ABSO
,-2.630532,50.940981,ABSO
,-2.625091,50.941729,ABSO
,-2.625091,50.941729,ABSO
,-2.637201,50.941547,ABSO
,-2.633891,50.939892,ABSO
,-2.6329,50.941382,ABSO
,-2.629078,50.939739,ABSO
,-2.637201,50.941547,ABSO
,-2.624119,50.941393,Burglary
,-2.630532,50.940981,Arson
,-2.631414,50.940967,Arson
,-2.631414,50.940967,Arson
,-2.633624,50.937061,Arson
,-2.631414,50.940967,Arson
,-2.627246,50.942131,Arson
,-2.630532,50.940981,Arson
,-2.625432,50.942735,Arson
,-2.636679,50.942944,Arson
,-2.627742,50.940969,Arson
,-2.625091,50.941729,Arson
,-2.637734,50.938936,Arson
,-2.636679,50.942944,Drugs
,-2.630149,50.939994,Other theft
,-2.636943,50.939354,Other theft
,-2.627994,50.940599,Other theft
,-2.62968,50.94425,Other theft
,-2.628998,50.941187,Other theft
,-2.627994,50.940599,Other theft
,-2.627246,50.942131,Other theft
,-2.630532,50.940981,Other theft
,-2.637201,50.941547,Other theft
,-2.637201,50.941547,Other theft
,-2.633891,50.939892,Other theft
,-2.625091,50.941729,Public order
,-2.628644,50.941342,Public order
,-2.625091,50.941729,Public order
,-2.628644,50.941342,Public order
,-2.627994,50.940599,Public order
,-2.628998,50.941187,Public order
,-2.625904,50.940808,Public order
,-2.629917,50.940786,Public order
,-2.628644,50.941342,Public order
,-2.636679,50.942944,Public order
,-2.630532,50.940981,Shoplifting
,-2.631437,50.941596,Shoplifting
,-2.633681,50.941197,Shoplifting
,-2.637201,50.941547,Shoplifting
,-2.631437,50.941596,Shoplifting
,-2.636679,50.942944,Shoplifting
,-2.631437,50.941596,Shoplifting
,-2.630532,50.940981,Shoplifting
,-2.627975,50.942415,Shoplifting
,-2.629745,50.941749,Shoplifting
,-2.62921,50.942175,Shoplifting
,-2.629745,50.941749,Shoplifting
,-2.629745,50.941749,Shoplifting
,-2.629745,50.941749,Shoplifting
,-2.628998,50.941187,Shoplifting
,-2.62921,50.942175,Shoplifting
,-2.629745,50.941749,Shoplifting
,-2.631437,50.941596,Shoplifting
,-2.637201,50.941547,Shoplifting
,-2.62921,50.942175,Shoplifting
,-2.631437,50.941596,Shoplifting
,-2.631437,50.941596,Shoplifting
,-2.631437,50.941596,Shoplifting
,-2.627994,50.940599,Mugging
,-2.636943,50.939354,Mugging
,-2.631437,50.941596,Mugging
,-2.625091,50.941729,Sex Offence
,-2.636679,50.942944,Sex Offence
,-2.627246,50.942131,Sex Offence
,-2.627246,50.942131,Sex Offence
,-2.636679,50.942944,Sex Offence
,-2.627994,50.940599,Sex Offence
,-2.627994,50.940599,Sex Offence
,-2.627994,50.940599,Sex Offence
,-2.62921,50.942175,Sex Offence
,-2.628644,50.941342,Sex Offence
,-2.625505,50.940765,Sex Offence
,-2.627994,50.940599,Sex Offence
,-2.627246,50.942131,Sex Offence
,-2.627994,50.940599,Sex Offence
,-2.627742,50.940969,Sex Offence
,-2.627994,50.940599,Sex Offence
,-2.634554,50.941579,Sex Offence
,-2.628644,50.941342,Sex Offence
,-2.627246,50.942131,Sex Offence
,-2.627994,50.940599,Sex Offence
,-2.627246,50.942131,Sex Offence
,-2.632199,50.94108,Sex Offence
,-2.628644,50.941342,Sex Offence
,-2.627994,50.940599,Sex Offence
,-2.623765,50.9426,ABSO
,-2.621935,50.945199,ABSO
,-2.617388,50.944774,ABSO
,-2.621965,50.946422,ABSO
,-2.621935,50.945199,ABSO
,-2.621935,50.945199,ABSO
,-2.617388,50.944774,ABSO
,-2.624582,50.945203,ABSO
,-2.624582,50.945203,ABSO
,-2.622722,50.941283,ABSO
,-2.621935,50.945199,ABSO
,-2.623354,50.944859,ABSO
,-2.622722,50.941283,ABSO
,-2.618053,50.945508,Arson
,-2.618053,50.945508,Arson
,-2.618053,50.945508,Arson
,-2.618053,50.945508,Arson
,-2.618053,50.945508,Arson
,-2.619621,50.943557,Vehicle crime
,-2.623765,50.9426,Sex Offence
,-2.618053,50.945508,Sex Offence
,-2.623354,50.944859,Sex Offence
,-2.619602,50.948557,ABSO
,-2.619602,50.948557,ABSO
,-2.619602,50.948557,ABSO
,-2.615637,50.947957,ABSO
,-2.61537,50.94714,ABSO
,-2.61537,50.94714,ABSO
,-2.613614,50.945675,ABSO
,-2.619602,50.948557,Arson
,-2.611308,50.946721,Arson
,-2.61537,50.94714,Drugs
,-2.61537,50.94714,Drugs
,-2.61537,50.94714,Drugs
,-2.609058,50.942327,Other theft
,-2.619602,50.948557,Robbery
,-2.611308,50.946721,Shoplifting
,-2.609058,50.942327,Shoplifting
,-2.609058,50.942327,Shoplifting
,-2.612469,50.946292,Shoplifting
,-2.609058,50.942327,Shoplifting
,-2.609058,50.942327,Shoplifting
,-2.611308,50.946721,Shoplifting
,-2.609058,50.942327,Shoplifting
,-2.612469,50.946292,Vehicle crime
,-2.619602,50.948557,Vehicle crime
,-2.618128,50.946901,Sex Offence
,-2.618235,50.948483,Sex Offence
,-2.611308,50.946721,Sex Offence
,-2.640989,50.941697,ABSO
,-2.64916,50.942785,ABSO
,-2.640688,50.941519,ABSO
,-2.638458,50.937709,ABSO
,-2.643015,50.941012,ABSO
,-2.64284,50.939682,Arson
,-2.642813,50.937757,Arson
,-2.641819,50.940964,Arson
,-2.640989,50.941697,Other theft
,-2.638055,50.937424,Other theft
,-2.647036,50.941583,Other theft
,-2.64864,50.944335,Other theft
,-2.64864,50.944335,Other theft
,-2.640152,50.937745,Public order
,-2.638458,50.937709,Sex Offence
,-2.638458,50.937709,Sex Offence
,-2.642813,50.937757,Sex Offence
,-2.640989,50.941697,Sex Offence
,-2.638458,50.937709,Sex Offence
,-2.653714,50.944801,ABSO
,-2.655024,50.941817,ABSO
,-2.653714,50.944801,ABSO
,-2.653714,50.944801,ABSO
,-2.65645,50.942978,ABSO
,-2.658544,50.94409,ABSO
,-2.670234,50.945409,ABSO
,-2.658544,50.94409,ABSO
,-2.666627,50.943954,ABSO
,-2.650651,50.944602,Bike theft
,-2.668869,50.945497,Burglary
,-2.650651,50.944602,Burglary
,-2.650651,50.944602,Burglary
,-2.667043,50.944177,Arson
,-2.662899,50.944048,Arson
,-2.666627,50.943954,Other theft
,-2.65645,50.942978,Other theft
,-2.661602,50.943947,Other theft
,-2.666627,50.943954,Other theft
,-2.666627,50.943954,Shoplifting
,-2.666627,50.943954,Shoplifting
,-2.662899,50.944048,Mugging
,-2.639218,50.942318,ABSO
,-2.640988,50.942686,ABSO
,-2.649069,50.946508,ABSO
,-2.652215,50.947507,Arson
,-2.649069,50.946508,Other theft
,-2.649069,50.946508,Vehicle crime
,-2.652215,50.947507,Sex Offence
,-2.646518,50.945237,Sex Offence
,-2.66005,50.946896,ABSO
,-2.661209,50.947375,ABSO
,-2.654936,50.947654,Arson
,-2.654936,50.947654,Sex Offence
,-2.652364,50.945995,Sex Offence
,-2.792546,50.90753,ABSO
,-2.795338,50.909445,Burglary
,-2.797902,50.907134,Sex Offence
,-2.795225,50.91199,ABSO
,-2.823658,50.909518,ABSO
,-2.79385,50.906424,Burglary
,-2.795225,50.91199,Burglary
,-2.795225,50.91199,Burglary
,-2.78497,50.916241,Burglary
,-2.795225,50.91199,Burglary
,-2.795225,50.91199,Burglary
,-2.795225,50.91199,Burglary
,-2.747785,50.950837,ABSO
,-2.750314,50.939913,ABSO
,-2.749768,50.952883,Other theft
,-2.753702,50.942606,Sex Offence
,-2.747531,50.954552,Burglary
,-2.738321,50.955528,Vehicle crime
,-2.725187,50.908409,Burglary
,-2.725187,50.908409,Burglary
,-2.760448,50.893724,Arson
,-2.759905,50.89353,Sex Offence
,-2.676529,50.964238,ABSO
,-2.710631,50.985519,ABSO
,-2.678319,50.965919,ABSO
,-2.699414,50.969067,Burglary
,-2.677667,50.97005,Sex Offence
,-2.676529,50.964238,Sex Offence
,-2.676529,50.964238,Sex Offence
,-2.721091,50.94524,ABSO
,-2.717491,50.947169,ABSO
,-2.718113,50.950591,Bike theft
,-2.680473,50.942778,ABSO
,-2.64666,50.932898,ABSO
,-2.651032,50.934196,ABSO
,-2.653036,50.932962,ABSO
,-2.651032,50.934196,ABSO
,-2.653036,50.932962,ABSO
,-2.660792,50.936029,ABSO
,-2.651032,50.934196,ABSO
,-2.648499,50.935181,Arson
,-2.66315,50.932725,Arson
,-2.644832,50.934491,Arson
,-2.648499,50.935181,Drugs
,-2.652367,50.932992,Robbery
,-2.648499,50.935181,Vehicle crime
,-2.663232,50.935467,Vehicle crime
,-2.652367,50.932992,Sex Offence
,-2.653036,50.932962,Sex Offence
,-2.645011,50.939229,Sex Offence
,-2.652367,50.932992,Sex Offence
,-2.653036,50.932962,Other crime
,-2.640437,50.934704,ABSO
,-2.640437,50.934704,ABSO
,-2.640437,50.934704,ABSO
,-2.632565,50.935592,ABSO
,-2.640437,50.934704,ABSO
,-2.660258,50.928452,ABSO
,-2.653186,50.927394,Other theft
,-2.899263,50.926145,Burglary
,-2.91007,50.9258,Arson
,-2.913918,50.928297,Other theft
,-2.917334,50.929044,Public order
,-2.909709,50.926981,Sex Offence
,-2.909029,50.925682,Sex Offence
,-2.915493,50.925866,ABSO
,-2.923607,50.928949,ABSO
,-2.919569,50.926949,Arson
,-2.914447,50.93421,Arson
,-2.916743,50.927205,Other theft
,-2.924455,50.929383,Vehicle crime
,-2.913997,50.924304,ABSO
,-2.913997,50.924304,ABSO
,-2.913997,50.924304,ABSO
,-2.913767,50.925636,Arson
,-2.946622,50.927821,ABSO
,-2.959411,50.936007,ABSO
,-2.943922,50.904803,Burglary
,-2.935452,50.933495,Burglary
,-2.96474,50.924588,Burglary
,-2.946622,50.927821,Arson
,-2.946622,50.927821,Arson
,-2.938689,50.93382,Other theft
,-2.938689,50.93382,Other theft
,-2.938689,50.93382,Other theft
,-2.667744,50.926548,Other theft
,-2.653578,50.908715,Sex Offence
,-2.624817,50.919169,ABSO
,-2.624817,50.919169,ABSO
,-2.624817,50.919169,ABSO
,-2.624032,50.916853,Other theft
,-2.676137,50.896051,ABSO
,-2.676137,50.896051,ABSO
,-2.696564,50.901308,ABSO
,-2.676137,50.896051,ABSO
,-2.695996,50.902373,Burglary
,-2.681512,50.915524,Sex Offence
,-2.680768,50.916203,Sex Offence
,-2.703343,50.933137,ABSO
,-2.703128,50.933939,Arson
,-2.768572,50.869823,Vehicle crime
,-2.794852,50.878379,ABSO
,-2.795807,50.878534,ABSO
,-2.795807,50.878534,ABSO
,-2.795807,50.878534,ABSO
,-2.794605,50.877238,Burglary
,-2.796333,50.874412,Burglary
,-2.796288,50.875905,Burglary
,-2.796333,50.874412,Burglary
,-2.794852,50.878379,Other theft
,-2.795807,50.878534,Vehicle crime
,-2.792623,50.877728,Vehicle crime
,-2.79707,50.874263,Vehicle crime
,-2.79451,50.874172,Vehicle crime
,-2.795109,50.890975,ABSO
,-2.795109,50.890975,ABSO
,-2.795706,50.888462,ABSO
,-2.784713,50.878951,ABSO
,-2.795109,50.890975,ABSO
,-2.784745,50.889328,ABSO
,-2.795706,50.888462,ABSO
,-2.788776,50.88556,ABSO
,-2.784745,50.889328,ABSO
,-2.795109,50.890975,Burglary
,-2.787071,50.889852,Arson
,-2.785807,50.889114,Other theft
,-2.795109,50.890975,Sex Offence
,-2.792357,50.885464,ABSO
,-2.795409,50.885236,ABSO
,-2.7959,50.883992,ABSO
,-2.796662,50.877872,ABSO
,-2.795409,50.885236,ABSO
,-2.795409,50.885236,ABSO
,-2.797205,50.886348,ABSO
,-2.79552,50.885064,ABSO
,-2.797205,50.886348,ABSO
,-2.795638,50.884506,ABSO
,-2.79552,50.885064,ABSO
,-2.795779,50.882725,Burglary
,-2.794355,50.885126,Arson
,-2.796662,50.877872,Arson
,-2.795779,50.882725,Arson
,-2.798658,50.883218,Arson
,-2.80575,50.876487,Arson
,-2.7959,50.883992,Arson
,-2.795638,50.884506,Arson
,-2.798658,50.883218,Arson
,-2.794355,50.885126,Other theft
,-2.799698,50.882473,Other theft
,-2.7959,50.883992,Shoplifting
,-2.7959,50.883992,Shoplifting
,-2.795847,50.883381,Shoplifting
,-2.7959,50.883992,Shoplifting
,-2.794664,50.884045,Shoplifting
,-2.795779,50.882725,Mugging
,-2.80575,50.876487,Vehicle crime
,-2.798658,50.883218,Vehicle crime
,-2.795779,50.882725,Sex Offence
,-2.796662,50.877872,Sex Offence
,-2.791293,50.88057,ABSO
,-2.792509,50.882693,ABSO
,-2.792509,50.882693,ABSO
,-2.791802,50.878768,ABSO
,-2.795116,50.882208,Burglary
,-2.792509,50.882693,Burglary
,-2.793624,50.881399,Burglary
,-2.788896,50.880074,Burglary
,-2.796378,50.881201,Burglary
,-2.792509,50.882693,Arson
,-2.794129,50.883545,Arson
,-2.796378,50.881201,Other theft
,-2.794129,50.883545,Shoplifting
,-2.794129,50.883545,Shoplifting
,-2.793876,50.881182,Vehicle crime
,-2.792509,50.882693,Vehicle crime
,-2.793624,50.881399,Vehicle crime
,-2.793876,50.881182,Vehicle crime
,-2.795116,50.882208,Vehicle crime
,-2.796767,50.880668,Sex Offence
,-2.954486,50.878927,ABSO
,-2.954486,50.878927,ABSO
,-2.95442,50.87988,ABSO
,-2.954486,50.878927,ABSO
,-2.950796,50.877113,ABSO
,-2.954486,50.878927,ABSO
,-2.948778,50.878523,ABSO
,-2.95442,50.87988,ABSO
,-2.951408,50.882018,Burglary
,-2.950796,50.877113,Arson
,-2.953773,50.881621,Sex Offence
,-2.969036,50.881415,Other theft
,-2.95996,50.882461,Vehicle crime
,-2.956068,50.88332,ABSO
,-2.956068,50.88332,ABSO
,-2.95487,50.885875,ABSO
,-2.950625,50.886881,ABSO
,-2.954884,50.883087,Arson
,-2.954884,50.883087,Other theft
,-2.950625,50.886881,Other theft
,-2.956068,50.88332,Vehicle crime
,-2.956068,50.88332,Vehicle crime
,-2.954884,50.883087,Sex Offence
,-2.95646,50.862903,ABSO
,-2.956009,50.869984,Burglary
,-2.954466,50.86961,Vehicle crime
,-2.961516,50.871747,ABSO
,-2.956097,50.868734,ABSO
,-2.958988,50.872514,ABSO
,-2.956097,50.868734,ABSO
,-2.956097,50.868734,Arson
,-2.953507,50.872037,Other theft
,-2.961516,50.871747,Public order
,-2.958988,50.872514,Sex Offence
,-2.961516,50.871747,Sex Offence
,-2.957054,50.870398,Sex Offence
,-2.958988,50.872514,Sex Offence
,-2.96084,50.869954,Sex Offence
,-2.954001,50.876754,ABSO
,-2.955483,50.877659,ABSO
,-2.951935,50.877895,ABSO
,-2.951935,50.877895,ABSO
,-2.955312,50.876905,ABSO
,-2.952387,50.874996,ABSO
,-2.956426,50.876474,Burglary
,-2.950713,50.876529,Burglary
,-2.955974,50.874553,Other theft
,-2.963403,50.872945,ABSO
,-2.967376,50.874036,ABSO
,-2.963403,50.872945,ABSO
,-2.966482,50.873378,ABSO
,-2.968276,50.874227,ABSO
,-2.957928,50.879015,ABSO
,-2.966482,50.873378,ABSO
,-2.967376,50.874036,ABSO
,-2.957928,50.879015,ABSO
,-2.963109,50.874548,Arson
,-2.971536,50.874478,Drugs
,-2.963109,50.874548,Drugs
,-2.96613,50.875602,Other theft
,-2.963341,50.873377,Shoplifting
,-2.966482,50.873378,Shoplifting
,-2.966482,50.873378,Shoplifting
,-2.965448,50.87836,Vehicle crime
,-2.958131,50.875749,Sex Offence
,-2.966482,50.873378,Sex Offence
,-2.958258,50.874327,Sex Offence
,-2.967376,50.874036,Sex Offence
,-2.96613,50.875602,Sex Offence
,-2.96613,50.875602,Sex Offence
,-2.967699,50.875194,Sex Offence
,-2.963341,50.873377,Sex Offence
,-2.962547,50.873474,Sex Offence
,-2.966482,50.873378,Sex Offence
,-2.967699,50.875194,Other crime
,-2.96373,50.864687,Arson
,-2.963397,50.867172,Other theft
,-2.963422,50.871119,ABSO
,-2.968262,50.867401,ABSO
,-2.963866,50.86992,ABSO
,-2.965318,50.871409,ABSO
,-2.96535,50.870222,ABSO
,-2.971257,50.871315,ABSO
,-2.963524,50.87057,ABSO
,-2.971257,50.871315,ABSO
,-2.968698,50.867847,ABSO
,-2.962882,50.872518,ABSO
,-2.968617,50.868082,ABSO
,-2.968262,50.867401,ABSO
,-2.970211,50.872277,ABSO
,-2.964945,50.872627,Burglary
,-2.967533,50.87131,Burglary
,-2.961084,50.872829,Burglary
,-2.964945,50.872627,Arson
,-2.965318,50.871409,Arson
,-2.964945,50.872627,Arson
,-2.963524,50.87057,Arson
,-2.965318,50.871409,Other theft
,-2.964945,50.872627,Other theft
,-2.966139,50.869874,Other theft
,-2.965947,50.871566,Shoplifting
,-2.964524,50.872189,Shoplifting
,-2.964945,50.872627,Sex Offence
,-2.964945,50.872627,Sex Offence
,-2.964945,50.872627,Sex Offence
,-2.989163,50.895454,ABSO
,-2.998596,50.901687,ABSO
,-3.041335,50.913345,Burglary
,-2.942928,50.849246,ABSO
,-2.953635,50.842108,Arson
,-2.956029,50.845281,Sex Offence
,-2.933989,50.890297,ABSO
,-2.904408,50.856079,ABSO
,-2.888984,50.909398,Burglary
,-2.834515,50.854046,Burglary
,-2.834515,50.854046,Burglary
,-2.95132,50.897945,Burglary
,-2.941627,50.895398,Arson
,-2.821662,50.884191,Other theft
,-2.830531,50.860927,Other theft
,-4.080536,51.564238,Other crime
,-3.190193,51.056309,ABSO
,-3.190193,51.056309,ABSO
,-3.183238,51.053268,Bike theft
,-3.187979,51.057869,Other theft
,-3.183226,51.057836,Vehicle crime
,-3.196513,51.055147,ABSO
,-3.196513,51.055147,ABSO
,-3.196513,51.055147,ABSO
,-3.184949,51.06495,ABSO
,-3.184488,51.067005,Arson
,-3.196513,51.055147,Sex Offence
,-3.186794,51.038871,ABSO
,-3.183167,51.038701,ABSO
,-3.186794,51.038871,ABSO
,-3.186794,51.038871,Burglary
,-3.186794,51.038871,Arson
,-3.183167,51.038701,Arson
,-3.190765,51.037436,Other theft
,-3.18814,51.040736,Public order
,-3.193335,51.039739,Sex Offence
,-3.184754,51.038307,Sex Offence
,-3.184754,51.038307,Sex Offence
,-3.184754,51.038307,Sex Offence
,-3.121011,51.026445,ABSO
,-3.125465,51.029604,Burglary
,-3.119601,51.027088,Burglary
,-3.116142,51.027957,Other theft
,-3.116838,51.033751,Other theft
,-3.121378,51.025102,Vehicle crime
,-3.117592,51.029517,Sex Offence
,-3.108039,51.055911,ABSO
,-3.096178,51.039405,ABSO
,-3.096178,51.039405,ABSO
,-3.108039,51.055911,ABSO
,-3.096178,51.039405,ABSO
,-3.096178,51.039405,ABSO
,-3.118157,51.057173,ABSO
,-3.096178,51.039405,ABSO
,-3.096178,51.039405,ABSO
,-3.108039,51.055911,Burglary
,-3.096178,51.039405,Sex Offence
,-3.108039,51.055911,Sex Offence
,-3.107941,51.027298,ABSO
,-3.106689,51.027418,ABSO
,-3.108518,51.028147,Burglary
,-3.107971,51.034519,ABSO
,-3.107971,51.034519,ABSO
,-3.107971,51.034519,ABSO
,-3.107971,51.034519,ABSO
,-3.107971,51.034519,ABSO
,-3.101639,51.036917,ABSO
,-3.101639,51.036917,Bike theft
,-3.108187,51.0352,Arson
,-3.104296,51.036505,Other theft
,-3.108106,51.033025,Sex Offence
,-3.077277,51.030112,ABSO
,-3.084261,51.027502,ABSO
,-3.085927,51.026201,ABSO
,-3.085574,51.035512,ABSO
,-3.084261,51.027502,Burglary
,-3.078343,51.031208,Burglary
,-3.085927,51.026201,Other theft
,-3.076607,51.030721,Vehicle crime
,-3.084261,51.027502,Vehicle crime
,-3.077277,51.030112,Vehicle crime
,-3.262119,51.022092,ABSO
,-3.253314,51.022852,Arson
,-3.31542,51.045389,ABSO
,-3.312423,51.042293,ABSO
,-3.31542,51.045389,ABSO
,-3.31542,51.045389,Arson
,-3.31542,51.045389,Arson
,-3.313452,51.042362,Public order
,-3.31542,51.045389,Public order
,-3.313452,51.042362,Sex Offence
,-3.091567,51.031364,ABSO
,-3.093991,51.030739,ABSO
,-3.096014,51.030063,ABSO
,-3.092045,51.029876,ABSO
,-3.098909,51.028858,ABSO
,-3.096014,51.030063,ABSO
,-3.094584,51.031111,ABSO
,-3.09757,51.030139,ABSO
,-3.092045,51.029876,ABSO
,-3.090329,51.029047,ABSO
,-3.091567,51.031364,ABSO
,-3.096014,51.030063,ABSO
,-3.091567,51.031364,ABSO
,-3.092045,51.029876,Bike theft
,-3.098909,51.028858,Burglary
,-3.09952,51.025768,Burglary
,-3.095252,51.029189,Arson
,-3.095252,51.029189,Arson
,-3.090329,51.029047,Arson
,-3.09757,51.030139,Arson
,-3.090329,51.029047,Arson
,-3.092045,51.029876,Sex Offence
,-3.093763,51.032549,ABSO
,-3.0948,51.032413,ABSO
,-3.088485,51.031905,ABSO
,-3.088485,51.031905,ABSO
,-3.087001,51.027594,Vehicle crime
,-3.088174,51.03082,Sex Offence
,-3.088174,51.03082,Sex Offence
,-3.094366,51.03275,ABSO
,-3.106957,51.033854,ABSO
,-3.099523,51.032485,ABSO
,-3.106957,51.033854,ABSO
,-3.09726,51.032705,ABSO
,-3.094366,51.03275,ABSO
,-3.094366,51.03275,ABSO
,-3.099523,51.032485,ABSO
,-3.094366,51.03275,Burglary
,-3.10515,51.032253,Burglary
,-3.10515,51.032253,Burglary
,-3.099454,51.032019,Arson
,-3.099454,51.032019,Arson
,-3.094366,51.03275,Arson
,-3.10515,51.032253,Arson
,-3.101509,51.032071,Drugs
,-3.097853,51.031854,Other theft
,-3.094366,51.03275,Shoplifting
,-3.094366,51.03275,Shoplifting
,-3.094366,51.03275,Shoplifting
,-3.094366,51.03275,Shoplifting
,-3.099454,51.032019,Vehicle crime
,-3.104152,51.031066,Vehicle crime
,-3.105681,51.034199,Sex Offence
,-3.094366,51.03275,Sex Offence
,-3.090441,51.03383,ABSO
,-3.088721,51.035869,ABSO
,-3.088376,51.036403,ABSO
,-3.090441,51.03383,ABSO
